NAME,NORTH,EAST,ELEVATION,TIMESTAMP
"5949","187659.065877","156552.227451","56.349545",2019-11-20T17:21:48
"5950","187629.983918","156566.151706","56.339718",2019-11-20T17:21:49
"5951","187600.881078","156579.964314","56.309546",2019-11-20T17:21:50
"5952","187571.786012","156593.777293","56.392755",2019-11-20T17:21:51
"5953","187542.614586","156607.461867","56.484961",2019-11-20T17:21:53
"5954","187484.060777","156634.586613","56.524873",2019-11-20T17:21:55
"5955","187454.818590","156648.304265","56.544902",2019-11-20T17:21:56
"5956","187396.506930","156676.153887","56.572725",2019-11-20T17:21:58
"5957","187338.790783","156705.038715","56.649607",2019-11-20T17:22:00
"5958","187281.909334","156735.355470","56.649486",2019-11-20T17:22:01
"5959","187253.905361","156751.416555","56.575556",2019-11-20T17:22:03
"5960","187199.208907","156785.362565","56.556774",2019-11-20T17:22:05
"5961","187172.771445","156802.767972","56.570002",2019-11-20T17:22:06
"5962","187146.940029","156820.238708","56.566410",2019-11-20T17:22:07
"5963","187096.759276","156855.079700","56.346469",2019-11-20T17:22:09
"5964","187049.292776","156891.027018","56.043178",2019-11-20T17:22:10
"5965","187026.609647","156909.756577","55.805908",2019-11-20T17:22:11
"5966","186982.936942","156948.501773","55.448098",2019-11-20T17:22:13
"5967","186961.630232","156968.325906","55.267351",2019-11-20T17:22:14
"5968","186919.654346","157008.736946","54.810279",2019-11-20T17:22:17
"5969","186898.916345","157029.154240","54.611796",2019-11-20T17:22:18
"5970","186857.999488","157070.213993","54.245114",2019-11-20T17:22:20
"5971","186817.568252","157111.894104","53.881824",2019-11-20T17:22:22
"5972","186778.276371","157153.019032","53.428500",2019-11-20T17:22:24
"5973","186758.971322","157173.200258","53.127036",2019-11-20T17:22:25
"5974","186720.085227","157214.002407","52.672046",2019-11-20T17:22:26
"5975","186700.227046","157235.124156","52.441045",2019-11-20T17:22:28
"5976","186660.980004","157277.456270","52.060334",2019-11-20T17:22:29
"5977","186642.646950","157297.059659","51.901415",2019-11-20T17:22:31
"5978","186608.364465","157333.634801","51.652119",2019-11-20T17:22:32
"5979","186577.043962","157367.463046","51.619765",2019-11-20T17:22:34
"5980","186399.886920","157560.115850","51.163132",2019-11-20T17:22:45
"5981","186381.618047","157579.104146","51.212400",2019-11-20T17:22:46
"5982","186363.536029","157597.413890","51.450313",2019-11-20T17:22:48
"5983","186344.819515","157616.668055","51.945036",2019-11-20T17:22:48
"5984","186326.002818","157636.016155","52.389102",2019-11-20T17:22:49
"5985","186306.984591","157655.106670","52.401811",2019-11-20T17:22:51
"5986","186287.498974","157673.346719","52.221249",2019-11-20T17:22:52
"5987","186249.272382","157710.945238","52.328932",2019-11-20T17:22:54
"5988","186209.726549","157748.737869","52.416178",2019-11-20T17:22:55
"5989","186189.125268","157767.912242","52.446757",2019-11-20T17:22:57
"5990","186147.346355","157807.070881","52.531560",2019-11-20T17:22:59
"5991","186105.550609","157846.336060","52.681753",2019-11-20T17:23:00
"5992","186083.735079","157865.236528","52.734314",2019-11-20T17:23:02
"5993","186038.823694","157902.298223","52.813796",2019-11-20T17:23:03
"5994","186015.864515","157920.683341","52.890306",2019-11-20T17:23:04
"5995","185968.604439","157957.464320","53.004065",2019-11-20T17:23:06
"5996","185944.252886","157975.744292","53.079352",2019-11-20T17:23:07
"5997","185919.607511","157993.830913","53.098682",2019-11-20T17:23:08
"5998","185894.659775","158011.664568","53.144127",2019-11-20T17:23:09
"5999","185869.441497","158029.429947","53.195844",2019-11-20T17:23:10
"6000","185817.517789","158064.246759","53.671522",2019-11-20T17:23:12
"6001","185791.418951","158081.061566","53.696834",2019-11-20T17:23:13
"6002","185739.623721","158113.947581","53.748439",2019-11-20T17:23:15
"6003","185713.582682","158130.527613","53.586442",2019-11-20T17:23:16
"6004","185688.185445","158146.009358","53.507550",2019-11-20T17:23:17
"6005","185662.027638","158161.350642","53.510649",2019-11-20T17:23:19
"6006","185608.686272","158191.502607","53.496310",2019-11-20T17:23:21
"6007","185581.534652","158206.321778","53.458321",2019-11-20T17:23:22
"6008","185554.058289","158220.985813","53.435971",2019-11-20T17:23:23
"6009","185498.150753","158249.528718","53.385402",2019-11-20T17:23:25
"6010","185469.795720","158263.473273","53.324396",2019-11-20T17:23:26
"6011","185441.188647","158277.072760","53.295923",2019-11-20T17:23:27
"6012","185383.320988","158303.661719","53.245544",2019-11-20T17:23:29
"6013","185323.980752","158329.324620","53.140203",2019-11-20T17:23:30
"6014","185263.374139","158353.758981","53.073165",2019-11-20T17:23:32
"6015","185202.382046","158376.829149","53.035341",2019-11-20T17:23:34
"6016","185140.506203","158399.127288","52.972121",2019-11-20T17:23:36
"6017","185109.226212","158409.855946","52.837051",2019-11-20T17:23:37
"6018","184914.590674","158466.158584","51.912378",2019-11-20T17:23:44
"6019","184850.773608","158482.159326","51.280276",2019-11-20T17:23:46
"6020","184818.285855","158489.812937","51.290909",2019-11-20T17:23:47
"6021","184786.775160","158497.094639","52.595143",2019-11-20T17:23:48
"6022","184753.760277","158503.903054","52.474032",2019-11-20T17:23:49
"6023","184687.537055","158516.266470","52.435258",2019-11-20T17:23:51
"6024","184654.310716","158521.914671","52.397239",2019-11-20T17:23:52
"6025","184587.707659","158532.149440","52.410328",2019-11-20T17:23:53
"6026","184554.338278","158536.736997","52.357013",2019-11-20T17:23:54
"6027","184520.923435","158541.008680","52.325052",2019-11-20T17:23:55
"6028","184487.467614","158544.815299","52.265337",2019-11-20T17:23:57
"6029","184420.440614","158551.147367","52.186556",2019-11-20T17:23:58
"6030","184386.872443","158553.747425","52.167372",2019-11-20T17:23:59
"6031","184353.336920","158556.074759","52.138272",2019-11-20T17:24:01
"6032","184286.003509","158559.694698","52.068293",2019-11-20T17:24:03
"6033","184218.276442","158561.504581","52.009708",2019-11-20T17:24:04
"6034","184184.482212","158561.820609","51.984140",2019-11-20T17:24:06
"6035","184117.355722","158561.453355","51.939416",2019-11-20T17:24:07
"6036","184050.886488","158559.758176","51.957118",2019-11-20T17:24:10
"6037","184017.882594","158558.368553","51.991284",2019-11-20T17:24:11
"6038","183984.938972","158556.447373","52.022154",2019-11-20T17:24:12
"6039","183919.180088","158551.436988","52.069753",2019-11-20T17:24:13
"6040","183853.790740","158545.043220","52.122101",2019-11-20T17:24:15
"6041","183821.125778","158541.408071","52.169428",2019-11-20T17:24:16
"6042","183755.694209","158533.663687","51.925422",2019-11-20T17:24:18
"6043","183690.685481","158523.753408","51.976575",2019-11-20T17:24:20
"6044","183658.026138","158518.063631","52.137941",2019-11-20T17:24:21
"6045","183625.197065","158511.948918","51.900317",2019-11-20T17:24:22
"6046","183592.384802","158505.286282","52.413735",2019-11-20T17:24:23
"6047","183527.220721","158491.984255","52.459356",2019-11-20T17:24:25
"6048","183462.434128","158477.422712","52.536399",2019-11-20T17:24:27
"6049","183397.949586","158462.025282","52.603613",2019-11-20T17:24:29
"6050","183365.744281","158454.084284","52.695804",2019-11-20T17:24:30
"6051","183333.560115","158445.971743","52.731355",2019-11-20T17:24:31
"6052","183269.273760","158429.346131","52.781625",2019-11-20T17:24:33
"6053","183237.212381","158420.869288","52.811654",2019-11-20T17:24:34
"6054","183173.303591","158403.545006","52.911611",2019-11-20T17:24:37
"6055","183109.447695","158385.873183","52.930389",2019-11-20T17:24:38
"6056","183077.545101","158377.012419","52.947907",2019-11-20T17:24:39
"6057","183013.679781","158359.174276","52.995551",2019-11-20T17:24:41
"6058","182981.709492","158350.319313","53.030033",2019-11-20T17:24:42
"6059","182949.737408","158341.402263","53.064984",2019-11-20T17:24:43
"6060","182885.792509","158323.491177","53.050592",2019-11-20T17:24:45
"6061","182821.863646","158305.698634","53.168029",2019-11-20T17:24:47
"6062","182758.027184","158287.812861","53.232825",2019-11-20T17:24:49
"6063","182726.068342","158278.907050","53.275784",2019-11-20T17:24:50
"6064","182694.143856","158269.934829","53.315558",2019-11-20T17:24:51
"6065","182662.304911","158260.647078","53.316595",2019-11-20T17:24:53
"6066","182598.754444","158241.390297","53.387553",2019-11-20T17:24:54
"6067","182566.992240","158231.763384","53.401980",2019-11-20T17:24:55
"6068","182535.146177","158222.395181","53.416347",2019-11-20T17:24:56
"6069","182502.881482","158213.123584","52.848981",2019-11-20T17:24:57
"6070","182470.698505","158204.446055","52.523070",2019-11-20T17:24:58
"6071","182407.080646","158187.309986","52.635454",2019-11-20T17:25:00
"6072","182343.567635","158168.652310","53.648704",2019-11-20T17:25:03
"6073","182311.700474","158159.437623","53.695030",2019-11-20T17:25:04
"6074","182248.104708","158140.977783","53.723513",2019-11-20T17:25:05
"6075","182185.807908","158123.404899","53.829519",2019-11-20T17:25:07
"6076","182155.043823","158115.152964","53.871387",2019-11-20T17:25:09
"6077","182093.176927","158096.056180","53.957147",2019-11-20T17:25:10
"6078","182061.849626","158085.667672","53.946794",2019-11-20T17:25:11
"6079","182030.325662","158075.002154","54.036684",2019-11-20T17:25:12
"6080","181967.657485","158052.442140","54.139774",2019-11-20T17:25:14
"6081","181936.512526","158040.746562","54.161760",2019-11-20T17:25:15
"6082","181874.759244","158016.139488","54.220057",2019-11-20T17:25:17
"6083","181844.095762","158003.397366","54.263899",2019-11-20T17:25:18
"6084","181783.323751","157976.803705","54.300206",2019-11-20T17:25:20
"6085","181753.209664","157962.932577","54.332162",2019-11-20T17:25:21
"6086","181693.621621","157933.744747","54.354164",2019-11-20T17:25:23
"6087","181663.869207","157919.034540","54.380670",2019-11-20T17:25:25
"6088","181634.097527","157904.392716","54.449345",2019-11-20T17:25:26
"6089","181574.690489","157875.291945","54.611830",2019-11-20T17:25:28
"6090","181515.979253","157846.479071","54.905303",2019-11-20T17:25:29
"6091","181486.763158","157832.136081","55.021762",2019-11-20T17:25:30
"6092","181428.275423","157803.560403","55.337157",2019-11-20T17:25:33
"6093","181369.715078","157774.819962","55.758425",2019-11-20T17:25:34
"6094","181282.373328","157730.995566","55.977827",2019-11-20T17:25:37
"6095","181224.108544","157702.031388","56.507583",2019-11-20T17:25:40
"6096","181165.742921","157673.145365","56.839543",2019-11-20T17:25:41
"6097","181136.517667","157658.707824","57.000711",2019-11-20T17:25:42
"6098","181107.253701","157644.309689","57.113218",2019-11-20T17:25:43
"6099","181048.775252","157615.476377","57.471304",2019-11-20T17:25:45
"6100","181019.569793","157601.047134","57.642331",2019-11-20T17:25:46
"6101","180961.208772","157572.070671","57.967400",2019-11-20T17:25:48
"6102","180932.047246","157557.551705","58.120376",2019-11-20T17:25:49
"6103","180902.806915","157543.267656","58.295957",2019-11-20T17:25:50
"6104","180873.456738","157529.270344","58.455666",2019-11-20T17:25:51
"6105","180844.040043","157515.300093","58.631488",2019-11-20T17:25:52
"6106","180785.055648","157487.529944","59.010064",2019-11-20T17:25:54
"6107","180755.633916","157473.485827","59.170344",2019-11-20T17:25:56
"6108","180726.290555","157459.280546","59.336678",2019-11-20T17:25:57
"6109","180667.755847","157430.607051","59.652174",2019-11-20T17:25:59
"6110","180609.281308","157401.921491","59.990174",2019-11-20T17:26:00
"6111","180580.031847","157387.597330","60.134933",2019-11-20T17:26:01
"6112","180521.617093","157358.697988","60.459291",2019-11-20T17:26:03
"6113","180463.214487","157329.690534","60.766680",2019-11-20T17:26:05
"6114","180433.985928","157315.236004","60.939044",2019-11-20T17:26:06
"6115","180404.759523","157300.839444","61.120824",2019-11-20T17:26:07
"6116","180346.352197","157271.948567","61.421022",2019-11-20T17:26:09
"6117","180317.191451","157257.432467","61.598322",2019-11-20T17:26:10
"6118","180288.078761","157242.788708","61.743626",2019-11-20T17:26:11
"6119","180259.016444","157228.016032","61.875745",2019-11-20T17:26:13
"6120","180172.863286","157182.525505","62.436415",2019-11-20T17:26:15
"6121","180056.361906","157123.234474","64.388515",2019-11-20T17:26:20
"6122","179997.908130","157094.462959","64.683772",2019-11-20T17:26:22
"6123","179939.319571","157065.749680","64.853071",2019-11-20T17:26:24
"6124","179880.703711","157037.445413","63.710795",2019-11-20T17:26:25
"6125","179851.479383","157022.965130","63.808631",2019-11-20T17:26:27
"6126","179793.111831","156993.906085","63.801512",2019-11-20T17:26:29
"6127","179734.745492","156964.694575","63.711803",2019-11-20T17:26:30
"6128","179676.248345","156935.591795","63.657384",2019-11-20T17:26:32
"6129","179617.763900","156906.730744","63.607381",2019-11-20T17:26:34
"6130","179588.914925","156892.545301","63.575784",2019-11-20T17:26:35
"6131","179532.603839","156864.673910","63.467256",2019-11-20T17:26:37
"6132","179478.022345","156837.463549","63.383482",2019-11-20T17:26:39
"6133","179451.200660","156824.191653","63.363284",2019-11-20T17:26:41
"6134","179397.955461","156798.078303","63.313307",2019-11-20T17:26:42
"6135","179371.418544","156784.910163","63.260410",2019-11-20T17:26:43
"6136","179344.448601","156771.591139","63.232748",2019-11-20T17:26:45
"6137","179289.481924","156744.672363","62.978942",2019-11-20T17:26:46
"6138","179206.249725","156703.775172","63.063595",2019-11-20T17:26:50
"6139","179178.839729","156690.240641","63.036748",2019-11-20T17:26:51
"6140","179150.999814","156676.611286","63.050868",2019-11-20T17:26:52
"6141","179093.693264","156649.689455","63.069526",2019-11-20T17:26:53
"6142","179034.988946","156622.184206","63.176453",2019-11-20T17:26:56
"6143","178976.205696","156593.466614","63.435360",2019-11-20T17:26:57
"6144","178917.589486","156564.727560","63.748779",2019-11-20T17:26:59
"6145","178888.401309","156550.289126","64.019138",2019-11-20T17:27:00
"6146","178830.119670","156521.457257","64.607330",2019-11-20T17:27:02
"6147","178771.838070","156492.651455","65.155465",2019-11-20T17:27:04
"6148","178742.678944","156478.204110","65.408635",2019-11-20T17:27:05
"6149","178684.410965","156449.206613","65.935481",2019-11-20T17:27:07
"6150","178655.248358","156434.729492","66.243229",2019-11-20T17:27:08
"6151","178626.089616","156420.273961","66.517156",2019-11-20T17:27:10
"6152","178567.766208","156391.210938","67.058885",2019-11-20T17:27:12
"6153","178509.298496","156362.489320","67.637687",2019-11-20T17:27:13
"6154","178450.818366","156333.875721","68.177798",2019-11-20T17:27:15
"6155","178363.902500","156290.044175","69.075582",2019-11-20T17:27:18
"6156","178305.619836","156260.806429","69.662191",2019-11-20T17:27:20
"6157","178276.567182","156245.886578","69.852767",2019-11-20T17:27:21
"6158","178247.676994","156230.948296","70.181923",2019-11-20T17:27:22
"6159","178218.782254","156215.860438","70.357076",2019-11-20T17:27:24
"6160","178161.551748","156184.904273","70.899730",2019-11-20T17:27:26
"6161","177969.041190","156069.001931","74.277263",2019-11-20T17:27:33
"6162","177920.320787","156035.566120","74.588382",2019-11-20T17:27:35
"6163","177873.974904","156000.309367","75.010102",2019-11-20T17:27:37
"6164","177851.302451","155982.150892","75.103255",2019-11-20T17:27:38
"6165","177828.747385","155963.967465","75.300700",2019-11-20T17:27:39
"6166","177806.612292","155946.077106","75.445815",2019-11-20T17:27:40
"6167","177764.138293","155910.429630","75.701196",2019-11-20T17:27:41
"6168","177743.839763","155892.731362","75.973807",2019-11-20T17:27:42
"6169","177724.158522","155875.098447","76.202277",2019-11-20T17:27:44
"6170","177705.335414","155858.087787","75.583716",2019-11-20T17:27:45
"6171","177668.256096","155822.310362","76.046448",2019-11-20T17:27:46
"6172","177631.839569","155786.179459","76.499014",2019-11-20T17:27:48
"6173","177596.418766","155749.991538","76.924034",2019-11-20T17:27:50
"6174","177561.568849","155712.923506","77.436252",2019-11-20T17:27:52
"6175","177544.761063","155693.870964","77.366088",2019-11-20T17:27:54
"6176","177512.545689","155654.717528","77.560381",2019-11-20T17:27:56
"6177","177480.616768","155614.035363","78.229178",2019-11-20T17:27:57
"6178","177449.225099","155572.467553","78.731014",2019-11-20T17:28:00
"6179","177419.615143","155530.601092","79.320212",2019-11-20T17:28:01
"6180","177391.252501","155487.657321","79.774278",2019-11-20T17:28:03
"6181","177377.175049","155465.720013","79.950954",2019-11-20T17:28:04
"6182","177363.365955","155443.453277","80.291801",2019-11-20T17:28:06
"6183","177335.729902","155398.196336","80.747984",2019-11-20T17:28:07
"6184","177322.323584","155375.393687","80.940648",2019-11-20T17:28:08
"6185","177309.216441","155352.505520","81.155851",2019-11-20T17:28:09
"6186","177296.121760","155329.217845","82.173934",2019-11-20T17:28:11
"6187","177284.029934","155306.833051","81.579436",2019-11-20T17:28:12
"6188","177259.861360","155260.738600","81.807460",2019-11-20T17:28:13
"6189","177248.018554","155237.405902","81.886067",2019-11-20T17:28:14
"6190","177225.398663","155191.155630","81.847971",2019-11-20T17:28:16
"6191","177214.124959","155168.168264","81.860317",2019-11-20T17:28:17
"6192","177191.584450","155122.551023","81.692172",2019-11-20T17:28:19
"6193","177180.859944","155100.306984","81.575272",2019-11-20T17:28:21
"6194","177161.029683","155057.764015","81.236095",2019-11-20T17:28:22
"6195","177152.064645","155037.558370","80.999380",2019-11-20T17:28:24
"6196","177136.848265","154998.372755","80.541281",2019-11-20T17:28:25
"6197","177124.886922","154960.027155","80.042002",2019-11-20T17:28:28
"6198","177115.345936","154919.635837","79.549424",2019-11-20T17:28:29
"6199","177106.658046","154876.557869","79.188464",2019-11-20T17:28:31
"6200","177098.384107","154831.738036","78.932675",2019-11-20T17:28:33
"6201","177094.032184","154808.595408","78.925298",2019-11-20T17:28:34
"6202","177089.015207","154785.143593","78.898261",2019-11-20T17:28:35
"6203","177082.923262","154762.123476","79.056894",2019-11-20T17:28:36
"6204","177066.510405","154718.507521","79.478079",2019-11-20T17:28:38
"6205","177043.174150","154680.394031","80.057967",2019-11-20T17:28:40
"6206","177029.016496","154664.483341","80.399572",2019-11-20T17:28:41
"6207","177000.429235","154640.159562","81.163663",2019-11-20T17:28:44
"6208","176973.420301","154624.020591","81.862678",2019-11-20T17:28:45
"6209","176960.852822","154618.487358","82.121314",2019-11-20T17:28:46
"6210","176948.356957","154613.974842","82.324409",2019-11-20T17:28:47
"6211","176936.472264","154610.466004","82.511684",2019-11-20T17:28:48
"6212","176926.006920","154608.013640","82.626612",2019-11-20T17:28:49
"6213","176917.340884","154606.408760","82.706192",2019-11-20T17:28:51
"6214","176903.428109","154604.553195","82.808169",2019-11-20T17:28:52
"6215","176890.373371","154603.917558","82.874873",2019-11-20T17:28:54
"6216","176884.064164","154604.039610","82.892837",2019-11-20T17:28:55
"6217","176871.475021","154604.779542","82.915103",2019-11-20T17:28:57
"6218","176857.492452","154606.232704","82.955232",2019-11-20T17:29:00
"6219","176843.302297","154608.758040","82.969937",2019-11-20T17:29:01
"6220","176836.555794","154610.439896","82.945450",2019-11-20T17:29:03
"6221","176830.411786","154612.237427","82.900773",2019-11-20T17:29:04
"6222","176821.079307","154615.410808","82.860526",2019-11-20T17:29:06
"6223","176812.922202","154618.605835","82.774118",2019-11-20T17:29:07
"6224","176808.677458","154620.467187","82.723591",2019-11-20T17:29:08
"6225","176803.940875","154622.677530","82.668684",2019-11-20T17:29:09
"6226","176798.585514","154625.288749","82.591328",2019-11-20T17:29:10
"6227","176792.598120","154628.413144","82.479961",2019-11-20T17:29:11
"6228","176779.857031","154636.085614","82.222124",2019-11-20T17:29:13
"6229","176773.747471","154640.387382","82.063158",2019-11-20T17:29:14
"6230","176767.800312","154644.885755","81.892647",2019-11-20T17:29:16
"6231","176756.933617","154653.776095","81.521947",2019-11-20T17:29:17
"6232","176752.034921","154658.051389","81.355647",2019-11-20T17:29:19
"6233","176743.498306","154666.047928","81.027127",2019-11-20T17:29:20
"6234","176736.193397","154673.505873","80.673214",2019-11-20T17:29:22
"6235","176732.554350","154677.433474","80.493053",2019-11-20T17:29:23
"6236","176728.920157","154681.488111","80.313244",2019-11-20T17:29:24
"6237","176725.347222","154685.634156","80.094304",2019-11-20T17:29:26
"6238","176718.284232","154694.118627","79.695503",2019-11-20T17:29:27
"6239","176715.002794","154698.111380","79.488877",2019-11-20T17:29:28
"6240","176712.136490","154701.693930","79.283486",2019-11-20T17:29:30
"6241","176707.074809","154708.227618","78.901016",2019-11-20T17:29:32
"6242","176702.715604","154714.107344","78.571061",2019-11-20T17:29:33
"6243","176697.996439","154720.753529","78.195025",2019-11-20T17:29:35
"6244","176693.698896","154727.127999","77.811570",2019-11-20T17:29:38
"6245","176691.083527","154731.147387","77.565422",2019-11-20T17:29:39
"6246","176690.436170","154732.161328","77.503533",2019-11-20T17:29:40
"6247","176689.940167","154732.929510","77.470576",2019-11-20T17:29:42
"6248","176689.502919","154733.603634","77.429133",2019-11-20T17:29:43
"6249","176689.500453","154733.604436","77.417543",2019-11-20T17:29:44
"6250","176689.481124","154733.636726","77.416414",2019-11-20T17:29:45
"6251","176688.621270","154734.972554","77.331131",2019-11-20T17:29:48
"6252","176686.179142","154738.797356","77.086823",2019-11-20T17:29:49
"6253","176682.296864","154744.869116","76.703252",2019-11-20T17:29:52
"6254","176675.937868","154754.864800","76.111873",2019-11-20T17:29:53
"6255","176669.015291","154765.821739","75.476962",2019-11-20T17:29:56
"6256","176662.087429","154776.853321","74.906155",2019-11-20T17:29:57
"6257","176658.380451","154782.749810","74.588680",2019-11-20T17:29:59
"6258","176650.446011","154795.426708","73.968170",2019-11-20T17:30:00
"6259","176646.257454","154802.142306","73.651208",2019-11-20T17:30:01
"6260","176641.904923","154809.110223","73.366353",2019-11-20T17:30:03
"6261","176637.440552","154816.271066","73.064907",2019-11-20T17:30:03
"6262","176632.945819","154823.485398","72.795326",2019-11-20T17:30:05
"6263","176624.010547","154837.816079","72.312594",2019-11-20T17:30:06
"6264","176620.057516","154844.198283","72.132449",2019-11-20T17:30:07
"6265","176616.631622","154849.693463","71.970900",2019-11-20T17:30:09
"6266","176610.436766","154859.717387","71.729769",2019-11-20T17:30:10
"6267","176607.276064","154864.859797","71.600540",2019-11-20T17:30:11
"6268","176603.574605","154870.836227","71.475373",2019-11-20T17:30:12
"6269","176599.186548","154877.831095","71.349416",2019-11-20T17:30:13
"6270","176565.306768","154930.130806","69.532226",2019-11-20T17:30:19
"6271","176557.616360","154943.567094","72.075761",2019-11-20T17:30:22
"6272","176553.688708","154950.306695","72.687516",2019-11-20T17:30:23
"6273","176549.864967","154956.482979","72.722558",2019-11-20T17:30:24
"6274","176543.295178","154966.993205","72.687678",2019-11-20T17:30:26
"6275","176539.506788","154973.161273","72.607298",2019-11-20T17:30:27
"6276","176530.309828","154988.081230","71.824257",2019-11-20T17:30:28
"6277","176525.587640","154995.491295","71.988604",2019-11-20T17:30:29
"6278","176520.781132","155003.044251","72.128914",2019-11-20T17:30:31
"6279","176515.786392","155010.921787","72.331129",2019-11-20T17:30:32
"6280","176506.366562","155025.592418","72.722035",2019-11-20T17:30:34
"6281","176502.635302","155031.274980","72.853157",2019-11-20T17:30:35
"6282","176499.477619","155036.019910","72.981815",2019-11-20T17:30:36
"6283","176495.425129","155042.097402","73.146818",2019-11-20T17:30:38
"6284","176493.757729","155044.606040","73.214789",2019-11-20T17:30:39
"6285","176490.959944","155048.825572","73.325482",2019-11-20T17:30:41
"6286","176489.840696","155050.524330","73.383656",2019-11-20T17:30:42
"6287","176488.810263","155052.086266","73.414126",2019-11-20T17:30:43
"6288","176486.185032","155056.094505","73.527867",2019-11-20T17:30:45
"6289","176482.533667","155061.675878","73.688845",2019-11-20T17:30:47
"6290","176477.473583","155069.479101","73.932402",2019-11-20T17:30:48
"6291","176474.070018","155074.688844","74.087432",2019-11-20T17:30:50
"6292","176470.341001","155080.180382","74.255927",2019-11-20T17:30:51
"6293","176461.389243","155092.378143","74.620578",2019-11-20T17:30:52
"6294","176456.014757","155099.690117","74.835568",2019-11-20T17:30:54
"6295","176450.641681","155107.459854","75.085942",2019-11-20T17:30:55
"6296","176445.084490","155115.703596","75.346849",2019-11-20T17:30:56
"6297","176439.119994","155124.500830","75.613724",2019-11-20T17:30:57
"6298","176432.716440","155133.752539","75.872637",2019-11-20T17:30:58
"6299","176418.936854","155153.491035","76.440011",2019-11-20T17:31:00
"6300","176404.676560","155173.867293","76.982033",2019-11-20T17:31:01
"6301","176397.399319","155184.269874","77.241361",2019-11-20T17:31:03
"6302","176389.894906","155194.924266","77.487827",2019-11-20T17:31:03
"6303","176382.231774","155205.829431","77.764526",2019-11-20T17:31:05
"6304","176374.653831","155216.658343","78.016411",2019-11-20T17:31:06
"6305","176359.610587","155238.502870","78.454356",2019-11-20T17:31:07
"6306","176351.720138","155249.975107","78.659004",2019-11-20T17:31:09
"6307","176343.884204","155261.460343","78.901000",2019-11-20T17:31:10
"6308","176329.217233","155284.190409","79.337916",2019-11-20T17:31:11
"6309","176301.283535","155327.383103","80.630409",2019-11-20T17:31:15
"6310","176289.520133","155344.051696","82.014992",2019-11-20T17:31:17
"6311","176284.182145","155351.781525","81.477677",2019-11-20T17:31:19
"6312","176278.921628","155359.377084","81.510755",2019-11-20T17:31:20
"6313","176269.000645","155374.563521","80.460034",2019-11-20T17:31:22
"6314","176258.000923","155390.436500","80.593326",2019-11-20T17:31:24
"6315","176252.040804","155399.021453","80.661694",2019-11-20T17:31:24
"6316","176240.083420","155416.018172","80.782888",2019-11-20T17:31:26
"6317","176233.816754","155424.804839","80.817395",2019-11-20T17:31:28
"6318","176227.233764","155434.080123","80.876868",2019-11-20T17:31:29
"6319","176214.265412","155452.655251","80.915613",2019-11-20T17:31:31
"6320","176201.731332","155470.916041","80.939931",2019-11-20T17:31:33
"6321","176195.498813","155479.894270","80.938561",2019-11-20T17:31:34
"6322","176183.062090","155497.653950","80.933215",2019-11-20T17:31:35
"6323","176177.055373","155506.267204","80.940828",2019-11-20T17:31:37
"6324","176171.227619","155514.634765","80.923314",2019-11-20T17:31:38
"6325","176165.560458","155522.741460","80.913653",2019-11-20T17:31:39
"6326","176155.392175","155537.291250","80.852741",2019-11-20T17:31:40
"6327","176150.742860","155543.899014","80.832762",2019-11-20T17:31:41
"6328","176146.161640","155550.321554","80.798877",2019-11-20T17:31:43
"6329","176141.518594","155556.783013","80.748289",2019-11-20T17:31:44
"6330","176136.320904","155563.983737","80.703890",2019-11-20T17:31:45
"6331","176130.694286","155571.764718","80.634635",2019-11-20T17:31:46
"6332","176124.874831","155579.930290","80.605632",2019-11-20T17:31:47
"6333","176112.952691","155596.530734","80.511068",2019-11-20T17:31:49
"6334","176107.139246","155604.665863","80.438078",2019-11-20T17:31:50
"6335","176095.726681","155620.676971","80.275992",2019-11-20T17:31:51
"6336","176089.936514","155628.687631","80.191839",2019-11-20T17:31:52
"6337","176084.093729","155636.713812","80.113646",2019-11-20T17:31:54
"6338","176072.037338","155653.243033","79.911575",2019-11-20T17:31:56
"6339","176058.674838","155671.276847","79.685818",2019-11-20T17:31:58
"6340","176051.713130","155680.382683","79.475458",2019-11-20T17:31:59
"6341","176044.444309","155689.635090","79.319565",2019-11-20T17:32:00
"6342","176036.785905","155699.145218","79.159848",2019-11-20T17:32:01
"6343","176020.132872","155719.281223","78.821213",2019-11-20T17:32:03
"6344","176001.383261","155741.224781","78.422247",2019-11-20T17:32:05
"6345","175981.598215","155763.138963","77.931874",2019-11-20T17:32:07
"6346","175961.699805","155784.234982","77.458139",2019-11-20T17:32:09
"6347","175941.856528","155804.417036","77.015565",2019-11-20T17:32:10
"6348","175931.839826","155814.180649","76.696639",2019-11-20T17:32:11
"6349","175921.614552","155823.853233","76.479663",2019-11-20T17:32:13
"6350","175900.482614","155842.950066","76.182828",2019-11-20T17:32:14
"6351","175889.374052","155852.549117","76.037687",2019-11-20T17:32:15
"6352","175877.870226","155862.217557","75.937700",2019-11-20T17:32:17
"6353","175865.998611","155871.921576","75.731300",2019-11-20T17:32:18
"6354","175841.724927","155891.275740","75.659781",2019-11-20T17:32:19
"6355","175760.017786","155950.260486","74.362945",2019-11-20T17:32:26
"6356","175747.851728","155957.969874","76.237470",2019-11-20T17:32:28
"6357","175735.659105","155965.595754","76.742356",2019-11-20T17:32:29
"6358","175723.974847","155972.988309","75.312146",2019-11-20T17:32:30
