NAME,NORTH,EAST,ELEVATION,TIMESTAMP
"10145","185158.7226","158333.5632","58.117268",2019-09-30T05:27:46
"10146","185148.1256","158336.0152","58.3485",2019-09-30T05:27:47
"10147","185138.0818","158338.2088","58.645962",2019-09-30T05:27:48
"10148","185128.3218","158340.2733","58.852846",2019-09-30T05:27:49
"10149","185118.2171","158342.3416","59.053719",2019-09-30T05:27:50
"10150","185108.108","158344.843","59.233759",2019-09-30T05:27:51
"10151","185099.0577","158349.1367","59.446671",2019-09-30T05:27:52
"10152","185092.3249","158354.4487","59.675876",2019-09-30T05:27:53
"10153","185086.7286","158360.4465","59.981247",2019-09-30T05:27:54
"10154","185081.8199","158366.4307","60.362007",2019-09-30T05:27:55
"10155","185077.6935","158372.4786","60.600463",2019-09-30T05:27:56
"10156","185075.4619","158379.017","60.797667",2019-09-30T05:27:57
"10157","185074.9968","158384.5857","60.958527",2019-09-30T05:27:58
"10158","185075.1919","158389.719","61.114413",2019-09-30T05:27:59
"10159","185075.7678","158394.0985","61.266655",2019-09-30T05:28:00
"10160","185076.4967","158397.5691","61.327758",2019-09-30T05:28:01
"10161","185077.4779","158400.5396","61.429264",2019-09-30T05:28:02
"10162","185078.469","158402.9332","61.535187",2019-09-30T05:28:03
"10163","185079.1807","158404.7739","61.535599",2019-09-30T05:28:04
"10164","185079.8194","158406.6358","61.444964",2019-09-30T05:28:05
"10165","185080.5986","158409.0489","61.312589",2019-09-30T05:28:06
"10166","185081.55","158411.4355","61.268094",2019-09-30T05:28:07
"10167","185082.5499","158413.6398","61.252682",2019-09-30T05:28:08
"10168","185083.7115","158416.243","61.228671",2019-09-30T05:28:09
"10169","185085.3555","158419.9492","61.252418",2019-09-30T05:28:10
"10170","185087.4544","158424.6725","61.263471",2019-09-30T05:28:11
"10171","185089.7183","158429.9138","61.228292",2019-09-30T05:28:12
"10172","185091.9556","158435.1684","61.183648",2019-09-30T05:28:13
"10173","185094.2292","158440.5459","61.142935",2019-09-30T05:28:14
"10174","185096.7905","158446.4131","61.08024",2019-09-30T05:28:15
"10175","185099.6817","158453.0468","61.002217",2019-09-30T05:28:16
"10176","185102.9932","158460.7","60.939781",2019-09-30T05:28:17
"10177","185106.7207","158469.3741","60.896591",2019-09-30T05:28:18
"10178","185110.6972","158478.7355","60.825335",2019-09-30T05:28:19
"10179","185114.7052","158488.1821","60.664803",2019-09-30T05:28:20
"10180","185118.7668","158497.6929","60.466654",2019-09-30T05:28:21
"10181","185122.8719","158507.3248","60.274537",2019-09-30T05:28:22
"10182","185127.1023","158517.3488","60.053973",2019-09-30T05:28:23
"10183","185131.7965","158528.2604","59.81185",2019-09-30T05:28:24
"10184","185136.9395","158539.983","59.604231",2019-09-30T05:28:25
"10185","185142.1341","158551.9262","59.274246",2019-09-30T05:28:26
"10186","185147.2485","158563.8751","58.932635",2019-09-30T05:28:27
"10187","185152.2665","158575.9244","58.564538",2019-09-30T05:28:28
"10188","185157.4151","158588.5306","58.180299",2019-09-30T05:28:29
"10189","185163.1187","158602.0352","57.76762",2019-09-30T05:28:30
"10190","185169.4101","158616.5339","57.260469",2019-09-30T05:28:31
"10191","185176.1888","158632.0514","56.72701",2019-09-30T05:28:32
"10192","185183.3411","158648.6911","56.173692",2019-09-30T05:28:33
"10193","185190.9733","158666.4477","55.660118",2019-09-30T05:28:34
"10194","185198.9102","158685.1058","55.022685",2019-09-30T05:28:35
"10195","185206.8284","158703.9581","54.312134",2019-09-30T05:28:36
"10196","185214.9383","158723.0525","53.602311",2019-09-30T05:28:37
"10197","185223.3239","158742.4542","53.026854",2019-09-30T05:28:38
"10198","185231.7891","158761.8881","52.477458",2019-09-30T05:28:39
"10199","185240.1347","158781.1636","51.94141",2019-09-30T05:28:40
"10200","185248.5079","158800.4373","51.520576",2019-09-30T05:28:41
"10201","185256.8044","158819.6709","51.157047",2019-09-30T05:28:42
"10202","185265.0212","158838.9596","51.007012",2019-09-30T05:28:43
"10203","185273.4084","158858.7875","51.021298",2019-09-30T05:28:44
"10204","185281.9407","158879.0823","51.011373",2019-09-30T05:28:45
"10205","185290.7155","158899.8856","51.025704",2019-09-30T05:28:46
"10206","185299.5551","158921.315","51.099668",2019-09-30T05:28:47
"10207","185308.3867","158943.3867","51.200085",2019-09-30T05:28:48
"10208","185317.2479","158966.0187","51.321764",2019-09-30T05:28:49
"10209","185325.8543","158988.9038","51.46549",2019-09-30T05:28:50
"10210","185334.0019","159011.8054","51.54013",2019-09-30T05:28:51
"10211","185341.7593","159034.8416","51.580167",2019-09-30T05:28:52
"10212","185349.1912","159058.2776","51.603468",2019-09-30T05:28:53
"10213","185356.269","159082.1149","51.573072",2019-09-30T05:28:54
"10214","185362.6173","159106.2723","51.549626",2019-09-30T05:28:55
"10215","185368.1156","159130.6923","51.325735",2019-09-30T05:28:56
"10216","185373.0277","159155.181","51.364303",2019-09-30T05:28:57
"10217","185377.3807","159179.7649","51.389922",2019-09-30T05:28:58
"10218","185381.0912","159204.3511","51.468518",2019-09-30T05:28:59
"10219","185383.9015","159229.0411","51.609953",2019-09-30T05:29:00
"10220","185385.6193","159253.8373","51.603959",2019-09-30T05:29:01
"10221","185386.782","159278.5699","51.695527",2019-09-30T05:29:02
"10222","185387.7665","159302.9422","51.748554",2019-09-30T05:29:03
"10223","185388.4767","159326.9072","51.882379",2019-09-30T05:29:04
"10224","185388.8535","159350.5085","52.009537",2019-09-30T05:29:05
"10225","185388.5587","159373.7955","52.07702",2019-09-30T05:29:06
"10226","185387.9061","159396.7591","52.068173",2019-09-30T05:29:07
"10227","185386.572","159419.3106","52.081841",2019-09-30T05:29:08
"10228","185384.7521","159441.3126","52.070402",2019-09-30T05:29:09
"10229","185382.8242","159462.0528","52.044566",2019-09-30T05:29:10
"10230","185380.9423","159481.0478","52.079627",2019-09-30T05:29:11
"10231","185379.1045","159498.1075","52.004397",2019-09-30T05:29:12
"10232","185377.3525","159513.3625","51.986794",2019-09-30T05:29:13
"10233","185375.6593","159526.929","51.907069",2019-09-30T05:29:14
"10234","185374.138","159538.5407","51.90132",2019-09-30T05:29:15
"10235","185372.9063","159548.1565","51.904999",2019-09-30T05:29:16
"10236","185371.9032","159555.901","51.857221",2019-09-30T05:29:17
"10237","185371.0836","159562.1339","51.888694",2019-09-30T05:29:18
"10238","185370.3485","159567.4471","51.898297",2019-09-30T05:29:19
"10239","185369.6956","159572.2898","51.911013",2019-09-30T05:29:20
"10240","185369.0666","159576.8075","51.892857",2019-09-30T05:29:21
"10241","185368.4426","159581.0264","51.904477",2019-09-30T05:29:22
"10242","185367.8572","159584.7164","51.909699",2019-09-30T05:29:23
"10243","185367.373","159587.6653","51.936401",2019-09-30T05:29:24
"10244","185366.9744","159589.9385","51.922785",2019-09-30T05:29:25
"10245","185366.9322","159591.5796","52.068711",2019-09-30T05:29:26
"10246","185366.8901","159592.6922","52.146354",2019-09-30T05:29:27
"10247","185366.9253","159593.0473","52.210432",2019-09-30T05:29:28
"10248","185366.953","159593.091","52.243392",2019-09-30T05:29:29
"10249","185366.9605","159593.1054","52.231269",2019-09-30T05:29:30
"10250","185366.9617","159593.1072","52.212757",2019-09-30T05:29:31
"10251","185366.9656","159593.0859","52.198882",2019-09-30T05:29:32
"10252","185366.959","159593.0622","52.200688",2019-09-30T05:29:33
"10253","185366.9564","159593.0464","52.176098",2019-09-30T05:29:34
"10254","185366.9452","159593.0437","52.137119",2019-09-30T05:29:35
"10255","185366.9156","159593.0541","52.099562",2019-09-30T05:29:36
"10256","185366.8866","159593.0845","52.092912",2019-09-30T05:29:37
"10257","185366.8846","159593.1143","52.107438",2019-09-30T05:29:38
"10258","185366.8443","159593.1329","52.126966",2019-09-30T05:29:39
"10259","185366.8005","159593.1427","52.137621",2019-09-30T05:29:40
"10260","185366.7911","159593.1465","52.153248",2019-09-30T05:29:41
"10261","185366.7997","159593.1333","52.187666",2019-09-30T05:29:42
"10262","185366.8409","159593.1134","52.215934",2019-09-30T05:29:43
"10263","185366.8892","159593.0884","52.251025",2019-09-30T05:29:44
"10264","185366.9377","159593.0678","52.281096",2019-09-30T05:29:45
"10265","185366.9965","159593.0573","52.311437",2019-09-30T05:29:46
"10266","185367.0485","159593.0535","52.332204",2019-09-30T05:29:47
"10267","185367.08","159593.0548","52.328103",2019-09-30T05:29:48
"10268","185367.0953","159593.0577","52.327773",2019-09-30T05:29:49
"10269","185367.0732","159593.0684","52.282278",2019-09-30T05:29:50
"10270","185367.0459","159593.0805","52.240533",2019-09-30T05:29:51
"10271","185367.0395","159593.0908","52.21773",2019-09-30T05:29:52
"10272","185367.0435","159593.0908","52.216999",2019-09-30T05:29:53
"10273","185367.0623","159593.0809","52.235173",2019-09-30T05:29:54
"10274","185367.1028","159593.0717","52.283626",2019-09-30T05:29:55
"10275","185367.1266","159593.0618","52.317512",2019-09-30T05:29:56
"10276","185367.1356","159593.0504","52.335009",2019-09-30T05:29:57
"10277","185367.1281","159593.0354","52.341489",2019-09-30T05:29:58
"10278","185367.1223","159593.0236","52.343296",2019-09-30T05:29:59
"10279","185367.1035","159593.0175","52.327791",2019-09-30T05:30:00
"10280","185367.077","159593.0126","52.303096",2019-09-30T05:30:01
"10281","185367.071","159593.0094","52.308062",2019-09-30T05:30:02
"10282","185367.0663","159593.0111","52.313225",2019-09-30T05:30:03
"10283","185367.0596","159593.0069","52.324295",2019-09-30T05:30:04
"10284","185367.0553","159593.0022","52.341581",2019-09-30T05:30:05
"10285","185367.0537","159592.9978","52.355939",2019-09-30T05:30:06
"10286","185367.0502","159592.9971","52.362756",2019-09-30T05:30:07
"10287","185367.0454","159592.9977","52.367196",2019-09-30T05:30:08
"10288","185367.0457","159593.0002","52.371778",2019-09-30T05:30:09
"10289","185367.0439","159593.0043","52.376458",2019-09-30T05:30:10
"10290","185367.0459","159593.0094","52.381029",2019-09-30T05:30:11
"10291","185367.0473","159593.0179","52.385434",2019-09-30T05:30:12
"10292","185367.0514","159593.0249","52.386106",2019-09-30T05:30:13
"10293","185367.0561","159593.0287","52.389927",2019-09-30T05:30:14
"10294","185367.0572","159593.0307","52.394867",2019-09-30T05:30:15
"10295","185367.0616","159593.0329","52.394011",2019-09-30T05:30:16
"10296","185367.0656","159593.0342","52.392116",2019-09-30T05:30:17
"10297","185367.0736","159593.0357","52.38354",2019-09-30T05:30:18
"10298","185367.0784","159593.0406","52.372397",2019-09-30T05:30:19
"10299","185367.0843","159593.0427","52.359274",2019-09-30T05:30:20
"10300","185367.0873","159593.0447","52.353664",2019-09-30T05:30:21
"10301","185367.0884","159593.0462","52.346952",2019-09-30T05:30:22
"10302","185367.0884","159593.0519","52.34699",2019-09-30T05:30:23
"10303","185367.0861","159593.0567","52.34421",2019-09-30T05:30:24
"10304","185367.082","159593.0593","52.346291",2019-09-30T05:30:25
"10305","185367.0773","159593.0617","52.347665",2019-09-30T05:30:26
"10306","185367.0738","159593.0648","52.348217",2019-09-30T05:30:27
"10307","185367.0361","159593.316","52.333406",2019-09-30T05:30:28
"10308","185366.7671","159595.1866","52.306236",2019-09-30T05:30:29
"10309","185366.2594","159598.9962","52.298051",2019-09-30T05:30:30
"10310","185365.4911","159604.6553","52.29736",2019-09-30T05:30:31
"10311","185364.5937","159611.385","52.31091",2019-09-30T05:30:32
"10312","185363.5545","159619.7008","52.350852",2019-09-30T05:30:33
"10313","185362.3412","159629.7038","52.52871",2019-09-30T05:30:34
"10314","185360.8856","159641.2567","52.717696",2019-09-30T05:30:35
"10315","185359.7117","159653.3554","52.790329",2019-09-30T05:30:36
"10316","185358.967","159666.1844","52.891406",2019-09-30T05:30:37
"10317","185358.5466","159679.2543","52.82845",2019-09-30T05:30:38
"10318","185358.482","159692.8315","52.990631",2019-09-30T05:30:39
"10319","185358.1681","159707.295","53.117827",2019-09-30T05:30:40
"10320","185357.7102","159721.9964","53.078699",2019-09-30T05:30:41
"10321","185357.3058","159737.2867","53.082588",2019-09-30T05:30:42
"10322","185357.3001","159753.277","53.092517",2019-09-30T05:30:43
"10323","185358.2529","159769.664","53.130759",2019-09-30T05:30:44
"10324","185360.4633","159785.7991","53.095302",2019-09-30T05:30:45
"10325","185363.6791","159801.5935","53.045447",2019-09-30T05:30:46
"10326","185367.3738","159817.1815","53.083093",2019-09-30T05:30:47
"10327","185371.4826","159832.6429","53.186763",2019-09-30T05:30:48
"10328","185375.9832","159848.0482","53.277366",2019-09-30T05:30:49
"10329","185380.7799","159863.2256","53.334215",2019-09-30T05:30:50
"10330","185386.0673","159878.1511","53.43061",2019-09-30T05:30:51
"10331","185392.0344","159892.9416","53.453851",2019-09-30T05:30:52
"10332","185398.7307","159907.5238","53.450616",2019-09-30T05:30:53
"10333","185406.1786","159921.6805","53.473285",2019-09-30T05:30:54
"10334","185526.5516","160057.2763","53.098311",2019-09-30T05:31:07
"10335","185538.8403","160065.41","53.037707",2019-09-30T05:31:08
"10336","185551.3427","160074.3624","52.992822",2019-09-30T05:31:09
"10337","185564.0079","160084.3678","53.040559",2019-09-30T05:31:10
"10338","185576.8494","160095.1823","53.151837",2019-09-30T05:31:11
"10339","185590.0347","160106.4812","53.340751",2019-09-30T05:31:12
"10340","185603.1579","160118.1902","53.453124",2019-09-30T05:31:13
"10341","185616.8616","160130.1834","53.678234",2019-09-30T05:31:14
"10342","185630.5816","160142.1021","53.914602",2019-09-30T05:31:15
"10343","185644.4745","160154.3136","53.945688",2019-09-30T05:31:16
"10344","185658.6467","160166.566","53.926417",2019-09-30T05:31:17
"10345","185672.7803","160178.7477","53.916907",2019-09-30T05:31:18
"10346","185687.1211","160190.8841","53.871871",2019-09-30T05:31:19
"10347","185701.7928","160203.0875","54.061971",2019-09-30T05:31:20
"10348","185716.29","160215.4349","54.080547",2019-09-30T05:31:21
"10349","185730.6404","160227.7718","54.059484",2019-09-30T05:31:22
"10350","185744.8747","160240.1049","53.988178",2019-09-30T05:31:23
"10351","185759.1965","160252.3314","54.013808",2019-09-30T05:31:24
"10352","185773.4202","160264.4464","54.034422",2019-09-30T05:31:25
"10353","185787.5755","160276.4962","54.1078",2019-09-30T05:31:26
"10354","185801.7807","160288.5195","54.164261",2019-09-30T05:31:27
"10355","185815.9847","160300.5743","54.262398",2019-09-30T05:31:28
"10356","185844.1555","160324.5894","54.481399",2019-09-30T05:31:30
"10357","185858.3855","160336.5447","54.662851",2019-09-30T05:31:31
"10358","185872.6369","160348.3107","54.748018",2019-09-30T05:31:32
"10359","185886.7887","160359.9883","54.819215",2019-09-30T05:31:33
"10360","185900.5064","160371.6172","54.892968",2019-09-30T05:31:34
"10361","185913.9174","160383.1183","54.901684",2019-09-30T05:31:35
"10362","185927.1127","160394.5416","54.826919",2019-09-30T05:31:36
"10363","185940.0674","160406.0657","54.737742",2019-09-30T05:31:37
"10364","185952.5255","160417.7537","54.703095",2019-09-30T05:31:38
"10365","185964.797","160429.276","54.681538",2019-09-30T05:31:39
"10366","185976.6005","160440.8688","54.617556",2019-09-30T05:31:40
"10367","185989.03","160452.083","54.54252",2019-09-30T05:31:41
"10368","186001.8678","160462.9096","54.371719",2019-09-30T05:31:42
"10369","186014.8063","160473.5287","54.358685",2019-09-30T05:31:43
"10370","186027.507","160484.3508","54.180762",2019-09-30T05:31:44
"10371","186040.3926","160494.9663","54.045191",2019-09-30T05:31:45
"10372","186053.1293","160505.4393","53.931519",2019-09-30T05:31:46
"10373","186065.5997","160515.8651","53.938664",2019-09-30T05:31:47
"10374","186077.802","160526.1845","53.849792",2019-09-30T05:31:48
"10375","186089.8569","160536.4953","53.739178",2019-09-30T05:31:49
"10376","186101.8989","160546.7494","53.649126",2019-09-30T05:31:50
"10377","186113.9423","160556.8139","53.542059",2019-09-30T05:31:51
"10378","186125.7947","160566.7788","53.441772",2019-09-30T05:31:52
"10379","186137.007","160577.02","53.26088",2019-09-30T05:31:53
"10380","186148.2467","160587.1025","53.157402",2019-09-30T05:31:54
"10381","186159.737","160596.8468","53.001274",2019-09-30T05:31:55
"10382","186171.4475","160606.3703","52.899986",2019-09-30T05:31:56
"10383","186183.3617","160615.8107","52.879863",2019-09-30T05:31:57
"10384","186195.2744","160625.5417","52.918241",2019-09-30T05:31:58
"10385","186207.3235","160635.4444","52.941379",2019-09-30T05:31:59
"10386","186219.5748","160645.5915","52.931465",2019-09-30T05:32:00
"10387","186232.1812","160656.0252","52.983026",2019-09-30T05:32:01
"10388","186245.0337","160666.9584","53.019154",2019-09-30T05:32:02
"10389","186258.2726","160678.3241","53.022254",2019-09-30T05:32:03
"10390","186271.6315","160689.7926","53.033152",2019-09-30T05:32:04
"10391","186284.8799","160701.198","53.060683",2019-09-30T05:32:05
"10392","186297.9952","160712.5339","53.112466",2019-09-30T05:32:06
"10393","186310.9171","160723.6943","53.150472",2019-09-30T05:32:07
"10394","186323.6547","160734.8154","53.18027",2019-09-30T05:32:08
"10395","186336.3837","160745.8133","53.211106",2019-09-30T05:32:09
"10396","186349.2359","160756.8132","53.291156",2019-09-30T05:32:10
"10397","186362.2759","160767.9784","53.36297",2019-09-30T05:32:11
"10398","186375.2796","160779.2022","53.473666",2019-09-30T05:32:12
"10399","186388.1695","160790.3031","53.495843",2019-09-30T05:32:13
"10400","186401.1165","160801.4255","53.520335",2019-09-30T05:32:14
"10401","186414.0271","160812.5479","53.623945",2019-09-30T05:32:15
"10402","186426.7769","160823.4184","53.781657",2019-09-30T05:32:16
"10403","186439.2883","160834.0598","53.919533",2019-09-30T05:32:17
"10404","186451.6858","160844.4473","54.002916",2019-09-30T05:32:18
"10405","186463.6715","160854.6435","54.081674",2019-09-30T05:32:19
"10406","186475.3972","160864.7136","54.20526",2019-09-30T05:32:20
"10407","186487.0772","160874.5227","54.276408",2019-09-30T05:32:21
"10408","186498.4304","160884.4023","54.333588",2019-09-30T05:32:22
"10409","186509.7306","160894.3072","54.430674",2019-09-30T05:32:23
"10410","186521.0156","160904.1067","54.54092",2019-09-30T05:32:24
"10411","186532.3748","160913.8912","54.601675",2019-09-30T05:32:25
"10412","186543.9661","160923.7288","54.650912",2019-09-30T05:32:26
"10413","186555.7094","160933.7613","54.675146",2019-09-30T05:32:27
"10414","186567.5335","160944.0392","54.763028",2019-09-30T05:32:28
"10415","186579.5274","160954.4604","54.767968",2019-09-30T05:32:29
"10416","186591.6214","160964.7043","54.843105",2019-09-30T05:32:30
"10417","186603.5591","160975.116","54.639881",2019-09-30T05:32:31
"10418","186615.7472","160985.5268","54.638054",2019-09-30T05:32:32
"10419","186664.9058","161026.8727","54.536355",2019-09-30T05:32:36
"10420","186677.1166","161037.4901","54.478083",2019-09-30T05:32:37
"10421","186689.5402","161048.2887","54.473239",2019-09-30T05:32:38
"10422","186702.1899","161059.157","54.436709",2019-09-30T05:32:39
"10423","186714.7749","161069.6521","54.226592",2019-09-30T05:32:40
"10424","186727.2997","161080.3211","54.168916",2019-09-30T05:32:41
"10425","186740.0782","161091.019","54.079515",2019-09-30T05:32:42
"10426","186752.852","161101.7198","53.950691",2019-09-30T05:32:43
"10427","186765.4083","161112.2961","53.843077",2019-09-30T05:32:44
"10428","186777.8042","161122.6855","53.750698",2019-09-30T05:32:45
"10429","186790.0829","161133.1576","53.690279",2019-09-30T05:32:46
"10430","186802.2529","161143.6644","53.643105",2019-09-30T05:32:47
"10431","186814.4705","161154.0825","53.620592",2019-09-30T05:32:48
"10432","186826.613","161164.4038","53.621747",2019-09-30T05:32:49
"10433","186838.5151","161174.5823","53.728381",2019-09-30T05:32:50
"10434","186850.1636","161184.504","53.868697",2019-09-30T05:32:51
"10435","186861.5643","161194.1954","54.000224",2019-09-30T05:32:52
"10436","186872.6625","161203.6295","54.109994",2019-09-30T05:32:53
"10437","186883.5939","161212.8247","54.232963",2019-09-30T05:32:54
"10438","186894.4186","161221.9642","54.39526",2019-09-30T05:32:55
"10439","186905.2864","161230.9675","54.435787",2019-09-30T05:32:56
"10440","186916.3064","161239.9321","54.417811",2019-09-30T05:32:57
"10441","186927.4337","161248.9356","54.279613",2019-09-30T05:32:58
"10442","186938.6956","161258.2091","53.975653",2019-09-30T05:32:59
"10443","186949.9673","161267.6516","53.859602",2019-09-30T05:33:00
"10444","186961.3914","161277.3346","53.750591",2019-09-30T05:33:01
"10445","186973.0092","161287.2438","53.653421",2019-09-30T05:33:02
"10446","186984.7566","161297.3142","53.508926",2019-09-30T05:33:03
"10447","186996.6749","161307.4699","53.481001",2019-09-30T05:33:04
"10448","187008.5446","161317.6793","53.459745",2019-09-30T05:33:05
"10449","187020.4776","161327.8764","53.435697",2019-09-30T05:33:06
"10450","187032.3943","161337.9477","53.386948",2019-09-30T05:33:07
"10451","187044.275","161348.0329","53.313489",2019-09-30T05:33:08
"10452","187056.1846","161358.2725","53.2344",2019-09-30T05:33:09
"10453","187067.9523","161368.4833","53.114725",2019-09-30T05:33:10
"10454","187079.6095","161378.4147","53.03474",2019-09-30T05:33:11
"10455","187091.2293","161388.2511","53.01543",2019-09-30T05:33:12
"10456","187102.6211","161398.2859","53.069039",2019-09-30T05:33:13
"10457","187113.3857","161408.576","53.04077",2019-09-30T05:33:14
"10458","187123.4173","161418.733","53.023543",2019-09-30T05:33:15
"10459","187132.7004","161428.1565","53.046926",2019-09-30T05:33:16
"10460","187141.13","161436.3643","53.020195",2019-09-30T05:33:17
"10461","187148.1636","161443.8492","52.97637",2019-09-30T05:33:18
"10462","187152.9755","161451.4047","52.90962",2019-09-30T05:33:19
"10463","187154.8351","161459.1941","52.836719",2019-09-30T05:33:20
"10464","187153.3757","161466.6355","52.753994",2019-09-30T05:33:21
"10465","187148.6497","161473.7204","52.694748",2019-09-30T05:33:22
"10466","187142.1455","161480.8263","52.749866",2019-09-30T05:33:23
"10467","187134.5771","161488.5167","52.781178",2019-09-30T05:33:24
"10468","187126.0906","161496.7485","52.862461",2019-09-30T05:33:25
"10469","187117.03","161505.5414","52.929867",2019-09-30T05:33:26
"10470","187107.2918","161515.2011","52.957851",2019-09-30T05:33:27
"10471","187097.2481","161525.5017","52.929375",2019-09-30T05:33:28
"10472","187087.1861","161535.9724","52.829256",2019-09-30T05:33:29
"10473","187076.7373","161546.9579","52.701643",2019-09-30T05:33:30
"10474","187065.6869","161558.2481","52.722291",2019-09-30T05:33:31
"10475","187053.9893","161569.8846","52.86525",2019-09-30T05:33:32
"10476","187042.1609","161581.6705","52.918554",2019-09-30T05:33:33
"10477","187030.5263","161593.4324","52.941761",2019-09-30T05:33:34
"10478","187018.9878","161605.2262","53.027645",2019-09-30T05:33:35
"10479","187007.3101","161616.9415","53.156832",2019-09-30T05:33:36
"10480","186995.4911","161628.5906","53.262052",2019-09-30T05:33:37
"10481","186983.6535","161640.3014","53.32698",2019-09-30T05:33:38
"10482","186971.8764","161652.1112","53.399173",2019-09-30T05:33:39
"10483","186960","161663.9745","53.449308",2019-09-30T05:33:40
"10484","186948.1388","161675.9535","53.497844",2019-09-30T05:33:41
"10485","186936.045","161688.2363","53.607737",2019-09-30T05:33:42
"10486","186923.5965","161700.7161","53.640834",2019-09-30T05:33:43
"10487","186911.0224","161713.2229","53.666714",2019-09-30T05:33:44
"10488","186898.3792","161725.8547","53.686035",2019-09-30T05:33:45
"10489","186885.6401","161738.6189","53.745728",2019-09-30T05:33:46
"10490","186873.0469","161751.2921","53.746029",2019-09-30T05:33:47
"10491","186860.5498","161763.6766","53.751546",2019-09-30T05:33:48
"10492","186848.1151","161775.9626","53.737459",2019-09-30T05:33:49
"10493","186835.7042","161788.2236","53.726481",2019-09-30T05:33:50
"10494","186823.3769","161800.4458","53.694054",2019-09-30T05:33:51
"10495","186811.1654","161812.6715","53.641119",2019-09-30T05:33:52
"10496","186798.8347","161824.8177","53.606404",2019-09-30T05:33:53
"10497","186786.4649","161837.0236","53.577241",2019-09-30T05:33:54
"10498","186774.1427","161849.3811","53.612269",2019-09-30T05:33:55
"10499","186761.9632","161861.599","53.68126",2019-09-30T05:33:56
"10500","186750.015","161873.5853","53.743311",2019-09-30T05:33:57
"10501","186738.2461","161885.4276","53.87102",2019-09-30T05:33:58
"10502","186726.3103","161897.223","53.879139",2019-09-30T05:33:59
"10503","186714.3097","161909.0284","53.928054",2019-09-30T05:34:00
"10504","186702.3783","161921.0241","53.953625",2019-09-30T05:34:01
"10505","186690.2758","161933.1509","53.991354",2019-09-30T05:34:02
"10506","186678.088","161945.3079","54.020685",2019-09-30T05:34:03
"10507","186665.8996","161957.4","54.060312",2019-09-30T05:34:04
"10508","186653.6953","161969.6075","54.093738",2019-09-30T05:34:05
"10509","186641.5788","161981.7805","54.107606",2019-09-30T05:34:06
"10510","186629.5735","161993.7881","54.125301",2019-09-30T05:34:07
"10511","186617.6706","162005.3761","54.173052",2019-09-30T05:34:08
"10512","186606.1257","162016.9386","54.205192",2019-09-30T05:34:09
"10513","186594.6483","162028.2","54.30733",2019-09-30T05:34:10
"10514","186583.4371","162039.273","54.450268",2019-09-30T05:34:11
"10515","186572.4329","162050.1405","54.439798",2019-09-30T05:34:12
"10516","186561.6276","162060.9176","54.386545",2019-09-30T05:34:13
"10517","186550.9784","162071.4614","54.340732",2019-09-30T05:34:14
"10518","186540.5332","162081.8711","54.328856",2019-09-30T05:34:15
"10519","186530.1536","162092.1422","54.198856",2019-09-30T05:34:16
"10520","186519.6651","162102.572","54.227854",2019-09-30T05:34:17
"10521","186508.8291","162113.3978","54.23416",2019-09-30T05:34:18
"10522","186497.6118","162124.5678","54.142435",2019-09-30T05:34:19
"10523","186486.2211","162135.88","54.056799",2019-09-30T05:34:20
"10524","186474.6655","162147.4196","54.012432",2019-09-30T05:34:21
"10525","186462.8911","162159.1983","54.002869",2019-09-30T05:34:22
"10526","186450.8092","162171.1314","54.054636",2019-09-30T05:34:23
"10527","186438.4641","162183.2942","54.042289",2019-09-30T05:34:24
"10528","186426.0174","162195.6082","54.026948",2019-09-30T05:34:25
"10529","186413.6251","162207.9945","53.989811",2019-09-30T05:34:26
"10530","186401.2928","162220.4792","54.067651",2019-09-30T05:34:27
"10531","186388.8702","162232.734","54.115425",2019-09-30T05:34:28
"10532","186376.5651","162245.0489","54.134614",2019-09-30T05:34:29
"10533","186364.3484","162257.4615","54.156337",2019-09-30T05:34:30
"10534","186351.8801","162269.8011","54.2019",2019-09-30T05:34:31
"10535","186339.3959","162282.3078","54.265465",2019-09-30T05:34:32
"10536","186326.7521","162294.8344","54.32354",2019-09-30T05:34:33
"10537","186314.0057","162307.4181","54.315771",2019-09-30T05:34:34
"10538","186301.5147","162319.9585","54.323205",2019-09-30T05:34:35
"10539","186289.1228","162332.1315","54.404291",2019-09-30T05:34:36
"10540","186277.2114","162343.9619","54.451523",2019-09-30T05:34:37
"10541","186266.3953","162354.7099","54.522656",2019-09-30T05:34:38
"10542","186256.7554","162364.1218","54.506881",2019-09-30T05:34:39
"10543","186248.3932","162372.2668","54.393029",2019-09-30T05:34:40
"10544","186240.6193","162379.9876","54.3246",2019-09-30T05:34:41
"10545","186233.0688","162387.49","54.250227",2019-09-30T05:34:42
"10546","186225.6774","162394.8576","54.207615",2019-09-30T05:34:43
"10547","186218.4159","162402.2183","54.228342",2019-09-30T05:34:44
"10548","186210.9297","162409.9433","54.217566",2019-09-30T05:34:45
"10549","186202.6126","162418.4309","54.205127",2019-09-30T05:34:46
"10550","186193.335","162427.7109","54.226256",2019-09-30T05:34:47
"10551","186183.1574","162437.7832","54.203195",2019-09-30T05:34:48
"10552","186172.5622","162448.2984","54.225077",2019-09-30T05:34:49
"10553","186162.0957","162458.7427","54.250706",2019-09-30T05:34:50
"10554","186151.6223","162469.079","54.253956",2019-09-30T05:34:51
"10555","186141.134","162479.3916","54.232321",2019-09-30T05:34:52
"10556","186130.8664","162489.5885","54.242658",2019-09-30T05:34:53
"10557","186120.8459","162499.5477","54.292957",2019-09-30T05:34:54
